"Date","Price","Open","High","Low","Change %"
"13/05/2009","11.201","11.201","11.201","11.201","0.13%"
"12/05/2009","11.186","11.186","11.186","11.186","0.01%"
"11/05/2009","11.185","11.185","11.185","11.185","0.26%"
"08/05/2009","11.156","11.156","11.156","11.156","-0.13%"
"07/05/2009","11.170","11.170","11.170","11.170","-0.50%"
"05/05/2009","11.226","11.226","11.226","11.226","-3.65%"
"04/05/2009","11.651","11.651","11.651","11.651","1.06%"
"29/04/2009","11.529","11.529","11.529","11.529","-0.38%"
"28/04/2009","11.573","11.573","11.573","11.573","0.14%"
"27/04/2009","11.557","11.557","11.557","11.557","-0.51%"
"24/04/2009","11.616","11.616","11.616","11.616","0.39%"
"23/04/2009","11.571","11.571","11.571","11.571","3.14%"
"21/04/2009","11.219","11.219","11.219","11.219","-0.12%"
"17/04/2009","11.232","11.232","11.232","11.232","1.82%"
"16/04/2009","11.031","11.031","11.031","11.031","1.32%"
"15/04/2009","10.887","10.887","10.887","10.887","-0.26%"
"14/04/2009","10.915","10.915","10.915","10.915","-7.36%"
"09/04/2009","11.782","11.782","11.782","11.782","-1.83%"
"08/04/2009","12.002","12.002","12.002","12.002","-0.60%"
"07/04/2009","12.075","12.075","12.075","12.075","1.50%"
"06/04/2009","11.896","11.896","11.896","11.896","-0.98%"
"03/04/2009","12.014","12.014","12.014","12.014","0.50%"
"02/04/2009","11.954","11.954","11.954","11.954","-0.35%"
"01/04/2009","11.996","11.996","11.996","11.996","0.01%"
"31/03/2009","11.995","11.995","11.995","11.995","0.13%"
"30/03/2009","11.980","11.980","11.980","11.980","-0.12%"
"27/03/2009","11.994","11.994","11.994","11.994","-0.23%"
"26/03/2009","12.022","12.022","12.022","12.022","-0.46%"
"24/03/2009","12.078","12.078","12.078","12.078","-0.36%"
"23/03/2009","12.122","12.122","12.122","12.122","0.51%"
"19/03/2009","12.061","12.061","12.061","12.061","0.51%"
"18/03/2009","12.000","12.000","12.000","12.000","0.50%"
"17/03/2009","11.940","11.940","11.940","11.940","0.25%"
"16/03/2009","11.910","11.910","11.910","11.910","0.00%"
"13/03/2009","11.910","11.910","11.910","11.910","0.75%"
"12/03/2009","11.821","11.821","11.821","11.821","0.02%"
"11/03/2009","11.819","11.819","11.819","11.819","0.25%"
"10/03/2009","11.790","11.790","11.790","11.790","0.26%"
"06/03/2009","11.759","11.759","11.759","11.759","0.38%"
"05/03/2009","11.715","11.715","11.715","11.715","-0.24%"
"04/03/2009","11.743","11.743","11.743","11.743","-0.14%"
"03/03/2009","11.759","11.759","11.759","11.759","-0.14%"
"02/03/2009","11.776","11.776","11.776","11.776","1.73%"
"25/02/2009","11.576","11.576","11.576","11.576","0.49%"
"23/02/2009","11.519","11.519","11.519","11.519","0.01%"
"19/02/2009","11.518","11.518","11.518","11.518","0.03%"
"18/02/2009","11.514","11.514","11.514","11.514","0.00%"
"17/02/2009","11.514","11.514","11.514","11.514","0.00%"
"16/02/2009","11.514","11.514","11.514","11.514","-0.11%"
"13/02/2009","11.527","11.527","11.527","11.527","9.56%"
"12/02/2009","10.521","10.521","10.521","10.521","0.74%"
"11/02/2009","10.444","10.444","10.444","10.444","-0.77%"
"10/02/2009","10.525","10.525","10.525","10.525","0.23%"
"09/02/2009","10.501","10.501","10.501","10.501","0.60%"
"05/02/2009","10.438","10.438","10.438","10.438","-0.26%"
"04/02/2009","10.465","10.465","10.465","10.465","-0.10%"
"03/02/2009","10.476","10.476","10.476","10.476","-0.26%"
"02/02/2009","10.503","10.503","10.503","10.503","0.23%"
"30/01/2009","10.479","10.479","10.479","10.479","0.21%"
"29/01/2009","10.457","10.457","10.457","10.457","0.09%"
"28/01/2009","10.448","10.448","10.448","10.448","-0.09%"
"27/01/2009","10.457","10.457","10.457","10.457","0.11%"
"26/01/2009","10.446","10.446","10.446","10.446","-0.45%"
"23/01/2009","10.493","10.493","10.493","10.493","-0.22%"
"22/01/2009","10.516","10.516","10.516","10.516","0.02%"
"21/01/2009","10.514","10.514","10.514","10.514","0.51%"
"20/01/2009","10.461","10.461","10.461","10.461","-0.05%"
"19/01/2009","10.466","10.466","10.466","10.466","-0.06%"
"16/01/2009","10.472","10.472","10.472","10.472","-0.17%"
"15/01/2009","10.490","10.490","10.490","10.490","0.46%"
"14/01/2009","10.442","10.442","10.442","10.442","2.15%"
"13/01/2009","10.222","10.222","10.222","10.222","1.48%"
"12/01/2009","10.073","10.073","10.073","10.073","0.57%"
"09/01/2009","10.016","10.016","10.016","10.016","-0.30%"
"08/01/2009","10.046","10.046","10.046","10.046","-1.91%"
"07/01/2009","10.242","10.242","10.242","10.242","-0.19%"
"06/01/2009","10.261","10.261","10.261","10.261","-0.98%"
"05/01/2009","10.363","10.363","10.363","10.363","-1.00%"
"23/12/2008","10.468","10.468","10.468","10.468","-3.04%"
"18/12/2008","10.796","10.796","10.796","10.796","-7.27%"
"17/12/2008","11.642","11.642","11.642","11.642","6.51%"
"15/12/2008","10.930","10.930","10.930","10.930","1.63%"
"12/12/2008","10.755","10.755","10.755","10.755","19.81%"
"01/12/2008","8.977","8.977","8.977","8.977","-8.02%"
"27/11/2008","9.760","9.760","9.760","9.760","-0.07%"
"26/11/2008","9.767","9.767","9.767","9.767","-0.79%"
"25/11/2008","9.845","9.845","9.845","9.845","-1.12%"
"24/11/2008","9.957","9.957","9.957","9.957","0.27%"
"21/11/2008","9.930","9.930","9.930","9.930","-14.68%"
"19/11/2008","11.639","11.639","11.639","11.639","0.01%"
"18/11/2008","11.638","11.638","11.638","11.638","9.03%"
"17/11/2008","10.674","10.674","10.674","10.674","-0.68%"
"14/11/2008","10.747","10.747","10.747","10.747","0.00%"
"13/11/2008","10.747","10.747","10.747","10.747","0.27%"
"12/11/2008","10.718","10.718","10.718","10.718","-0.56%"
"11/11/2008","10.778","10.778","10.778","10.778","0.27%"
"07/11/2008","10.749","10.749","10.749","10.749","-0.12%"
"06/11/2008","10.762","10.762","10.762","10.762","-0.29%"
"05/11/2008","10.793","10.793","10.793","10.793","-0.39%"
"04/11/2008","10.835","10.835","10.835","10.835","0.10%"
"03/11/2008","10.824","10.824","10.824","10.824","1.54%"
"23/10/2008","10.660","10.660","10.660","10.660","-0.27%"
"22/10/2008","10.689","10.689","10.689","10.689","2.03%"
"10/10/2008","10.476","10.476","10.476","10.476","-1.90%"
"08/10/2008","10.679","10.679","10.679","10.679","-8.09%"
"02/10/2008","11.619","11.619","11.619","11.619","6.12%"
"25/09/2008","10.949","10.949","10.949","10.949","-0.26%"
"24/09/2008","10.978","10.978","10.978","10.978","-5.48%"
"23/09/2008","11.615","11.615","11.615","11.615","4.56%"
"18/09/2008","11.108","11.108","11.108","11.108","-0.02%"
"17/09/2008","11.110","11.110","11.110","11.110","0.71%"
"16/09/2008","11.032","11.032","11.032","11.032","0.45%"
"15/09/2008","10.983","10.983","10.983","10.983","-0.08%"
"11/09/2008","10.992","10.992","10.992","10.992","-1.98%"
"08/09/2008","11.214","11.214","11.214","11.214","2.06%"
"04/09/2008","10.988","10.988","10.988","10.988","0.68%"
"01/09/2008","10.914","10.914","10.914","10.914","-5.98%"
"29/08/2008","11.608","11.608","11.608","11.608","0.80%"
"28/08/2008","11.516","11.516","11.516","11.516","5.98%"
"27/08/2008","10.866","10.866","10.866","10.866","0.94%"
"26/08/2008","10.765","10.765","10.765","10.765","0.12%"
"25/08/2008","10.752","10.752","10.752","10.752","-6.94%"
"22/08/2008","11.554","11.554","11.554","11.554","7.58%"
"21/08/2008","10.740","10.740","10.740","10.740","1.73%"
"20/08/2008","10.557","10.557","10.557","10.557","0.76%"
"19/08/2008","10.477","10.477","10.477","10.477","-6.46%"
"18/08/2008","11.201","11.201","11.201","11.201","8.99%"
"14/08/2008","10.277","10.277","10.277","10.277","-7.83%"
"13/08/2008","11.150","11.150","11.150","11.150","7.89%"
"12/08/2008","10.335","10.335","10.335","10.335","-7.09%"
"11/08/2008","11.124","11.124","11.124","11.124","0.00%"
"08/08/2008","11.124","11.124","11.124","11.124","8.65%"
"07/08/2008","10.238","10.238","10.238","10.238","-0.78%"
"06/08/2008","10.319","10.319","10.319","10.319","-0.44%"
"05/08/2008","10.365","10.365","10.365","10.365","-1.18%"
"04/08/2008","10.489","10.489","10.489","10.489","-5.49%"
"01/08/2008","11.098","11.098","11.098","11.098","7.45%"
"31/07/2008","10.329","10.329","10.329","10.329","-4.98%"
"30/07/2008","10.870","10.870","10.870","10.870","6.78%"
"29/07/2008","10.180","10.180","10.180","10.180","-0.55%"
"28/07/2008","10.236","10.236","10.236","10.236","-6.71%"
"24/07/2008","10.972","10.972","10.972","10.972","-5.09%"
"23/07/2008","11.561","11.561","11.561","11.561","15.37%"
"22/07/2008","10.021","10.021","10.021","10.021","-10.63%"
"21/07/2008","11.213","11.213","11.213","11.213","8.54%"
"18/07/2008","10.331","10.331","10.331","10.331","2.97%"
"15/07/2008","10.033","10.033","10.033","10.033","-0.11%"
"14/07/2008","10.044","10.044","10.044","10.044","0.15%"
"11/07/2008","10.029","10.029","10.029","10.029","-0.13%"
"10/07/2008","10.042","10.042","10.042","10.042","-0.25%"
"09/07/2008","10.067","10.067","10.067","10.067","-6.67%"
"08/07/2008","10.786","10.786","10.786","10.786","7.54%"
"07/07/2008","10.030","10.030","10.030","10.030","0.12%"
"04/07/2008","10.018","10.018","10.018","10.018","-0.08%"
"03/07/2008","10.026","10.026","10.026","10.026","-0.32%"
"02/07/2008","10.058","10.058","10.058","10.058","0.42%"
"01/07/2008","10.016","10.016","10.016","10.016","0.43%"
"30/06/2008","9.973","9.973","9.973","9.973","-0.13%"
"27/06/2008","9.986","9.986","9.986","9.986","0.01%"
"26/06/2008","9.985","9.985","9.985","9.985","-0.62%"
"25/06/2008","10.047","10.047","10.047","10.047","-1.91%"
"24/06/2008","10.243","10.243","10.243","10.243","-0.24%"
"23/06/2008","10.268","10.268","10.268","10.268","1.51%"
"20/06/2008","10.115","10.115","10.115","10.115","0.56%"
"19/06/2008","10.059","10.059","10.059","10.059","-0.13%"
"18/06/2008","10.072","10.072","10.072","10.072","0.19%"
"17/06/2008","10.053","10.053","10.053","10.053","0.02%"
"16/06/2008","10.051","10.051","10.051","10.051","0.43%"
"13/06/2008","10.008","10.008","10.008","10.008","-0.16%"
"12/06/2008","10.024","10.024","10.024","10.024","0.11%"
"11/06/2008","10.013","10.013","10.013","10.013","-5.17%"
"10/06/2008","10.559","10.559","10.559","10.559","5.56%"
"09/06/2008","10.003","10.003","10.003","10.003","0.46%"
"06/06/2008","9.957","9.957","9.957","9.957","-0.39%"
"05/06/2008","9.996","9.996","9.996","9.996","-0.01%"
"04/06/2008","9.997","9.997","9.997","9.997","-0.08%"
"03/06/2008","10.005","10.005","10.005","10.005","0.42%"
"02/06/2008","9.963","9.963","9.963","9.963","-5.12%"
"30/05/2008","10.501","10.501","10.501","10.501","7.49%"
"28/05/2008","9.769","9.769","9.769","9.769","-2.79%"
"27/05/2008","10.049","10.049","10.049","10.049","-0.22%"
"26/05/2008","10.071","10.071","10.071","10.071","3.69%"
"23/05/2008","9.713","9.713","9.713","9.713","-0.10%"
"22/05/2008","9.723","9.723","9.723","9.723","2.12%"
"21/05/2008","9.521","9.521","9.521","9.521","-3.61%"
"20/05/2008","9.878","9.878","9.878","9.878","-0.06%"
"19/05/2008","9.884","9.884","9.884","9.884","-0.07%"
"16/05/2008","9.891","9.891","9.891","9.891","0.11%"
"15/05/2008","9.880","9.880","9.880","9.880","-0.95%"
"14/05/2008","9.975","9.975","9.975","9.975","0.11%"
"13/05/2008","9.964","9.964","9.964","9.964","1.00%"
"12/05/2008","9.865","9.865","9.865","9.865","-0.28%"
"09/05/2008","9.893","9.893","9.893","9.893","0.47%"
"08/05/2008","9.847","9.847","9.847","9.847","0.33%"
"07/05/2008","9.815","9.815","9.815","9.815","0.09%"
"06/05/2008","9.806","9.806","9.806","9.806","-0.14%"
"05/05/2008","9.820","9.820","9.820","9.820","-0.24%"
"02/05/2008","9.844","9.844","9.844","9.844","-0.46%"
"30/04/2008","9.889","9.889","9.889","9.889","0.50%"
"29/04/2008","9.840","9.840","9.840","9.840","-0.52%"
"28/04/2008","9.891","9.891","9.891","9.891","0.56%"
"25/04/2008","9.836","9.836","9.836","9.836","-1.02%"
"24/04/2008","9.937","9.937","9.937","9.937","-0.33%"
"23/04/2008","9.970","9.970","9.970","9.970","0.25%"
"22/04/2008","9.945","9.945","9.945","9.945","0.38%"
"21/04/2008","9.907","9.907","9.907","9.907","-0.84%"
"17/04/2008","9.991","9.991","9.991","9.991","0.32%"
"16/04/2008","9.959","9.959","9.959","9.959","-0.83%"
"15/04/2008","10.042","10.042","10.042","10.042","-6.74%"
"14/04/2008","10.768","10.768","10.768","10.768","7.81%"
"11/04/2008","9.988","9.988","9.988","9.988","-0.50%"
"10/04/2008","10.038","10.038","10.038","10.038","0.35%"
"09/04/2008","10.003","10.003","10.003","10.003","0.30%"
"08/04/2008","9.973","9.973","9.973","9.973","-7.69%"
"07/04/2008","10.804","10.804","10.804","10.804","7.10%"
"01/04/2008","10.088","10.088","10.088","10.088","-7.25%"
"31/03/2008","10.876","10.876","10.876","10.876","-0.22%"
"28/03/2008","10.900","10.900","10.900","10.900","7.77%"
"27/03/2008","10.114","10.114","10.114","10.114","-0.89%"
"26/03/2008","10.205","10.205","10.205","10.205","4.08%"
"25/03/2008","9.805","9.805","9.805","9.805","0.64%"
"20/03/2008","9.743","9.743","9.743","9.743","0.94%"
"18/03/2008","9.652","9.652","9.652","9.652","0.02%"
"17/03/2008","9.650","9.650","9.650","9.650","-0.18%"
"14/03/2008","9.667","9.667","9.667","9.667","0.94%"
"13/03/2008","9.577","9.577","9.577","9.577","0.02%"
"12/03/2008","9.575","9.575","9.575","9.575","-0.93%"
"11/03/2008","9.665","9.665","9.665","9.665","-3.00%"
"10/03/2008","9.964","9.964","9.964","9.964","-0.30%"
"06/03/2008","9.994","9.994","9.994","9.994","-0.13%"
"05/03/2008","10.007","10.007","10.007","10.007","0.15%"
"04/03/2008","9.992","9.992","9.992","9.992","0.02%"
"03/03/2008","9.990","9.990","9.990","9.990","-0.45%"
"29/02/2008","10.035","10.035","10.035","10.035","-0.58%"
"28/02/2008","10.094","10.094","10.094","10.094","4.49%"
"27/02/2008","9.660","9.660","9.660","9.660","-0.47%"
"26/02/2008","9.706","9.706","9.706","9.706","0.02%"
"25/02/2008","9.704","9.704","9.704","9.704","0.00%"
"22/02/2008","9.704","9.704","9.704","9.704","0.13%"
"21/02/2008","9.691","9.691","9.691","9.691","-0.12%"
"20/02/2008","9.703","9.703","9.703","9.703","0.15%"
"19/02/2008","9.688","9.688","9.688","9.688","-0.01%"
"18/02/2008","9.689","9.689","9.689","9.689","0.30%"
"15/02/2008","9.660","9.660","9.660","9.660","0.61%"
"14/02/2008","9.601","9.601","9.601","9.601","0.31%"
"13/02/2008","9.571","9.571","9.571","9.571","0.16%"
"12/02/2008","9.556","9.556","9.556","9.556","1.24%"
"11/02/2008","9.439","9.439","9.439","9.439","-0.16%"
"08/02/2008","9.454","9.454","9.454","9.454","0.33%"
"07/02/2008","9.423","9.423","9.423","9.423","0.00%"
"06/02/2008","9.423","9.423","9.423","9.423","-0.02%"
"05/02/2008","9.425","9.425","9.425","9.425","0.01%"
"04/02/2008","9.424","9.424","9.424","9.424","-0.44%"
"01/02/2008","9.466","9.466","9.466","9.466","0.62%"
"31/01/2008","9.408","9.408","9.408","9.408","-0.78%"
"30/01/2008","9.482","9.482","9.482","9.482","0.02%"
"29/01/2008","9.480","9.480","9.480","9.480","-0.02%"
"28/01/2008","9.482","9.482","9.482","9.482","-0.45%"
"25/01/2008","9.525","9.525","9.525","9.525","-0.45%"
"24/01/2008","9.568","9.568","9.568","9.568","-1.34%"
"23/01/2008","9.698","9.698","9.698","9.698","0.00%"
"22/01/2008","9.698","9.698","9.698","9.698","0.60%"
"21/01/2008","9.640","9.640","9.640","9.640","-0.15%"
"18/01/2008","9.654","9.654","9.654","9.654","0.45%"
"17/01/2008","9.611","9.611","9.611","9.611","0.16%"
"16/01/2008","9.596","9.596","9.596","9.596","-0.15%"
"15/01/2008","9.610","9.610","9.610","9.610","0.31%"
"14/01/2008","9.580","9.580","9.580","9.580","-0.31%"
"11/01/2008","9.610","9.610","9.610","9.610","0.00%"
"10/01/2008","9.610","9.610","9.610","9.610","-0.14%"
"09/01/2008","9.623","9.623","9.623","9.623","0.15%"
"08/01/2008","9.609","9.609","9.609","9.609","-0.46%"
"07/01/2008","9.653","9.653","9.653","9.653","0.17%"
"04/01/2008","9.637","9.637","9.637","9.637","-0.01%"
"03/01/2008","9.638","9.638","9.638","9.638","0.00%"
"02/01/2008","9.638","9.638","9.638","9.638","-0.28%"
